class;bill_length_mm;bill_depth_mm;flipper_length_mm;body_mass_g;sex_female;sex_male
Adelie;-0,5673220076384717;0,5944477487168764;-0,3408509800481724;-0,40127390057874757;-0,9600977603854758;0,9600977603854758
Adelie;-1,487497935550501;0,6491607990335609;-1,0453066771303756;-1,4465230954606345;1,041560600660607;-1,041560600660607
Adelie;0,06529894280104953;1,3057174028337644;-0,26257812481681647;0,2520068462224318;-0,9600977603854758;0,9600977603854758
Adelie;-1,2957946172354946;-0,2262480060333785;-1,1235795323617317;-1,5771792448208704;1,041560600660607;-1,041560600660607
Adelie;-0,7973659896164783;0,8132999499836122;-0,732215256204952;0,5133191449429035;-0,9600977603854758;0,9600977603854758
Adelie;-0,5098110121439691;0,9227260506169792;-1,3583980980557995;-1,021890610039868;-0,9600977603854758;0,9600977603854758
Adelie;-1,1999429580779917;0,8680130003002947;-1,5932166637498673;-1,6098432821609294;-0,9600977603854758;0,9600977603854758
Adelie;-1,487497935550501;0,3208824971334581;-0,732215256204952;-0,989226572699809;1,041560600660607;-1,041560600660607
Adelie;-0,27976703016596244;2,1264131575840195;-0,6539424009735961;-0,07463352717815788;-0,9600977603854758;0,9600977603854758
Adelie;-0,7973659896164783;0,2114563965000912;-1,0453066771303756;-0,923898498019691;1,041560600660607;-1,041560600660607
Adelie;-0,7015143304589753;0,8680130003002947;-0,8887609666676638;0,12135069686219592;-0,9600977603854758;0,9600977603854758
Adelie;-1,679201253865507;0,3208824971334581;-0,732215256204952;-0,989226572699809;1,041560600660607;-1,041560600660607
Adelie;-0,3372780256604637;1,1962913022003976;0,05051329610860724;-0,20528967653839375;-0,9600977603854758;0,9600977603854758
Adelie;-1,7750529130230102;0,430308597766827;-0,9670338218990198;-1,7078353941811062;1,041560600660607;-1,041560600660607
Adelie;-0,45230001664946773;0,7038738493502453;-0,6539424009735961;-0,6625861992992192;-0,9600977603854758;0,9600977603854758
Adelie;-0,9123879806054823;0,10203029586672427;-1,0453066771303756;-0,8585704233395731;1,041560600660607;-1,041560600660607
Adelie;-0,6056626713014721;0,8132999499836122;-0,49739669051088425;-0,5319300499389834;-0,9600977603854758;0,9600977603854758
Adelie;-1,3916462763929978;-0,3903871569834279;-1,4366709532871553;-1,7731634688612241;1,041560600660607;-1,041560600660607
Adelie;-1,1807726262464908;0,9774391009336636;-0,4191238352795283;-0,5972581246191013;-0,9600977603854758;0,9600977603854758
Adelie;-1,5450089310450021;-0,2262480060333785;-1,1235795323617317;-1,3811950207805166;1,041560600660607;-1,041560600660607
Adelie;-0,47147034848096864;2,071700107267337;-0,3408509800481724;0,2520068462224318;-0,9600977603854758;0,9600977603854758
Adelie;-1,1807726262464908;-0,17153495571669405;-1,1235795323617317;-0,7932423486594552;1,041560600660607;-1,041560600660607
Adelie;-0,5098110121439691;0,4850216480835095;-0,5756695457422402;-0,20528967653839375;-0,9600977603854758;0,9600977603854758
Adelie;-1,4108166082244986;-0,1168219054000096;-1,2018523875930875;-1,7731634688612241;1,041560600660607;-1,041560600660607
Adelie;-0,41395935298646597;0,37559554745014256;-0,5756695457422402;-0,33594582589862965;-0,9600977603854758;0,9600977603854758
Adelie;-1,583349594708004;-0,6092393582501637;-0,3408509800481724;-1,119882722060045;1,041560600660607;-1,041560600660607
Adelie;-0,5098110121439691;0,9774391009336636;-0,8887609666676638;-0,1399616018582758;-0,9600977603854758;0,9600977603854758
Adelie;-1,5066682673820018;-0,3903871569834279;-0,732215256204952;-1,5118511701407524;1,041560600660607;-1,041560600660607
Adelie;-0,37561868932346554;1,141578251883713;-0,10603241435410461;0,3173349209025497;-0,9600977603854758;0,9600977603854758
Adelie;-1,9667562313380165;0,9227260506169792;-0,732215256204952;-0,7932423486594552;1,041560600660607;-1,041560600660607
Adelie;-0,7781956577849775;0,5944477487168764;-0,732215256204952;-0,40127390057874757;-0,9600977603854758;0,9600977603854758
Adelie;-0,7973659896164783;-0,06210885508332711;-0,26257812481681647;-0,8585704233395731;1,041560600660607;-1,041560600660607
Adelie;0,39119458393655926;0,8680130003002947;-0,18430526958546053;-0,07463352717815788;-0,9600977603854758;0,9600977603854758
Adelie;-1,583349594708004;0,10203029586672427;-0,732215256204952;-0,6625861992992192;1,041560600660607;-1,041560600660607
Adelie;-0,030552716356453565;0,6491607990335609;-0,3408509800481724;0,05602262218207799;-0,9600977603854758;0,9600977603854758
Adelie;-0,5481516758069708;0,10203029586672427;-0,6539424009735961;-0,6625861992992192;1,041560600660607;-1,041560600660607
Adelie;-1,257453953572493;1,141578251883713;-0,26257812481681647;-0,40127390057874757;-0,9600977603854758;0,9600977603854758
Adelie;-1,4491572718874992;-0,6639524085668462;-0,9670338218990198;-0,18895765786836427;1,041560600660607;-1,041560600660607
Adelie;-0,31810769382896287;0,9774391009336636;-0,26257812481681647;-0,27061775121851167;-0,9600977603854758;0,9600977603854758
Adelie;-1,7558825811915093;0,10203029586672427;-0,810488111436308;-1,3158669461003987;1,041560600660607;-1,041560600660607
Adelie;-0,030552716356453565;0,1567433461834087;-0,26257812481681647;0,6439752943031394;-0,9600977603854758;0,9600977603854758
Adelie;-1,353305612729996;0,10203029586672427;-0,9670338218990198;-0,5319300499389834;1,041560600660607;-1,041560600660607
Adelie;-1,6600309220340062;1,141578251883713;-0,26257812481681647;-0,009305452498039945;-0,9600977603854758;0,9600977603854758
Adelie;-1,2382836217409934;0,2661694468167756;-0,6539424009735961;-0,18895765786836427;1,041560600660607;-1,041560600660607
Adelie;-0,47147034848096864;1,6339957047338671;-0,26257812481681647;-0,8585704233395731;-0,9600977603854758;0,9600977603854758
Adelie;-1,4299869400559995;0,10203029586672427;-0,732215256204952;-0,5319300499389834;-0,9600977603854758;0,9600977603854758
Adelie;-0,030552716356453565;0,7038738493502453;-0,810488111436308;-0,923898498019691;1,041560600660607;-1,041560600660607
Adelie;-1,0465803034259873;0,10203029586672427;-0,810488111436308;-0,33594582589862965;-0,9600977603854758;0,9600977603854758
Adelie;-0,9315583124369832;0,8132999499836122;-0,26257812481681647;-0,7932423486594552;1,041560600660607;-1,041560600660607
Adelie;-1,5450089310450021;0,37559554745014256;0,2070590065713191;-0,18895765786836427;1,041560600660607;-1,041560600660607
Adelie;-0,5098110121439691;0,430308597766827;-0,26257812481681647;0,12135069686219592;-0,9600977603854758;0,9600977603854758
Adelie;-1,8709045721805133;0,10203029586672427;-1,1235795323617317;-1,054554647379927;1,041560600660607;-1,041560600660607
Adelie;-0,030552716356453565;0,430308597766827;-1,0453066771303756;0,3173349209025497;-0,9600977603854758;0,9600977603854758
Adelie;-1,4491572718874992;0,10203029586672427;-0,9670338218990198;-1,1852107967401628;1,041560600660607;-1,041560600660607
Adelie;-0,5673220076384717;0,8680130003002947;-0,26257812481681647;0,12135069686219592;-0,9600977603854758;0,9600977603854758
Adelie;-1,0849209670889877;0,7038738493502453;-0,732215256204952;-0,18895765786836427;1,041560600660607;-1,041560600660607
Adelie;-0,6631736667959748;0,6491607990335609;-0,26257812481681647;0,18667877154231385;-0,9600977603854758;0,9600977603854758
Adelie;-2,0434375586640185;0,10203029586672427;-1,671489518981223;-1,7078353941811062;1,041560600660607;-1,041560600660607
Adelie;-0,030552716356453565;0,6491607990335609;-0,5756695457422402;-0,1399616018582758;-0,9600977603854758;0,9600977603854758
Adelie;-1,679201253865507;0,10203029586672427;-0,5756695457422402;-0,6299221619591603;1,041560600660607;-1,041560600660607
Adelie;-0,5289813439754699;1,4698565537838157;-0,26257812481681647;0,6766393316431983;-0,9600977603854758;0,9600977603854758
Adelie;-1,1616022944149897;-0,7186654588835306;-1,2801252428244434;-0,18895765786836427;1,041560600660607;-1,041560600660607
Adelie;-1,1424319625834902;1,4698565537838157;-0,26257812481681647;0,05602262218207799;-0,9600977603854758;0,9600977603854758
Adelie;-1,1232616307519894;0,10203029586672427;-0,49739669051088425;-1,6751713568410473;1,041560600660607;-1,041560600660607
Adelie;-0,030552716356453565;0,8680130003002947;-1,2018523875930875;-0,8585704233395731;-0,9600977603854758;0,9600977603854758
Adelie;-0,9890693079314845;0,10203029586672427;-0,027759559122748682;-0,5972581246191013;1,041560600660607;-1,041560600660607
Adelie;-1,0657506352574868;1,4698565537838157;-0,26257812481681647;-0,40127390057874757;-0,9600977603854758;0,9600977603854758
Adelie;-1,0849209670889877;-0,17153495571669405;-1,4366709532871553;-0,18895765786836427;1,041560600660607;-1,041560600660607
Adelie;-0,10723404368245577;0,9227260506169792;-0,26257812481681647;0,7419674063233163;-0,9600977603854758;0,9600977603854758
Adelie;-1,0849209670889877;0,10203029586672427;-0,10603241435410461;-0,49926601259892445;1,041560600660607;-1,041560600660607
Adelie;-0,030552716356453565;1,6339957047338671;-0,6539424009735961;0,5133191449429035;-0,9600977603854758;0,9600977603854758
Adelie;-0,7781956577849775;0,10203029586672427;-0,49739669051088425;-1,3158669461003987;1,041560600660607;-1,041560600660607
Adelie;-0,29893736199746196;1,1962913022003976;-0,26257812481681647;0,08868665952213696;-0,9600977603854758;0,9600977603854758
Adelie;-0,7973659896164783;1,8528479060006011;-0,6539424009735961;-0,18895765786836427;1,041560600660607;-1,041560600660607
Adelie;-0,20308570283995886;0,539734698400194;-0,26257812481681647;-0,1726256391983348;-0,9600977603854758;0,9600977603854758
Adelie;-0,9890693079314845;0,10203029586672427;-0,8887609666676638;-1,7078353941811062;1,041560600660607;-1,041560600660607
Adelie;-0,030552716356453565;1,7434218053672341;-0,027759559122748682;-0,5645940872790424;-0,9600977603854758;0,9600977603854758
Adelie;-1,5450089310450021;0,10203029586672427;-0,810488111436308;-1,119882722060045;1,041560600660607;-1,041560600660607
Adelie;-0,5098110121439691;0,7038738493502453;-0,26257812481681647;-1,1525467594001038;-0,9600977603854758;0,9600977603854758
Adelie;-1,4491572718874992;-0,06210885508332711;-0,9670338218990198;-0,18895765786836427;1,041560600660607;-1,041560600660607
Adelie;-1,1616022944149897;1,360430453150449;-0,26257812481681647;-0,923898498019691;-0,9600977603854758;0,9600977603854758
Adelie;-0,6823439986274743;0,10203029586672427;-1,828035229443935;-0,989226572699809;1,041560600660607;-1,041560600660607
Adelie;-0,030552716356453565;0,6491607990335609;0,2070590065713191;-0,4339379379188065;-0,9600977603854758;0,9600977603854758
Adelie;-1,6408605902025053;0,10203029586672427;-1,0453066771303756;-1,5118511701407524;1,041560600660607;-1,041560600660607
Adelie;-0,6056626713014721;0,9227260506169792;-0,26257812481681647;-0,27061775121851167;-0,9600977603854758;0,9600977603854758
Adelie;-0,9507286442684841;0,1567433461834087;-0,6539424009735961;-0,18895765786836427;1,041560600660607;-1,041560600660607
Adelie;-0,4331296848179668;0,539734698400194;-0,3408509800481724;0,12135069686219592;-0,9600977603854758;0,9600977603854758
Adelie;-0,9123879806054823;-0,1168219054000096;-0,6539424009735961;-1,5118511701407524;1,041560600660607;-1,041560600660607
Adelie;0,06529894280104953;0,37559554745014256;0,8332418484221665;-0,27061775121851167;-0,9600977603854758;0,9600977603854758
Adelie;-1,0082396397629854;0,3208824971334581;-0,732215256204952;-1,1525467594001038;1,041560600660607;-1,041560600660607
Adelie;-0,12640437551395667;1,0321521512503462;-0,18430526958546053;-0,923898498019691;-0,9600977603854758;0,9600977603854758
Adelie;-1,3341352808984965;0,6491607990335609;-0,49739669051088425;-0,923898498019691;1,041560600660607;-1,041560600660607
Adelie;-1,1999429580779917;0,6491607990335609;-0,027759559122748682;0,3499989582426087;-0,9600977603854758;0,9600977603854758
Adelie;-1,0849209670889877;0,1567433461834087;-0,9670338218990198;-1,021890610039868;1,041560600660607;-1,041560600660607
Adelie;-0,5098110121439691;0,10203029586672427;-0,732215256204952;-0,40127390057874757;-0,9600977603854758;0,9600977603854758
Adelie;-1,564179262876503;0,10203029586672427;-0,6539424009735961;-1,3485309834404575;1,041560600660607;-1,041560600660607
Adelie;-0,6823439986274743;1,5245696041005004;0,05051329610860724;-0,30328178855857063;-0,9600977603854758;0,9600977603854758
Adelie;-1,2957946172354946;-0,44510020730011235;-1,1235795323617317;-1,054554647379927;1,041560600660607;-1,041560600660607
Adelie;-0,7781956577849775;0,3208824971334581;-0,49739669051088425;0,05602262218207799;-0,9600977603854758;0,9600977603854758
Adelie;-0,6823439986274743;-0,1168219054000096;-0,49739669051088425;-1,054554647379927;1,041560600660607;-1,041560600660607
Adelie;-0,6056626713014721;-0,06210885508332711;-0,9670338218990198;-0,95656253535975;-0,9600977603854758;0,9600977603854758
Adelie;-2,235140876979025;-0,992230710466949;-0,8887609666676638;-1,5118511701407524;1,041560600660607;-1,041560600660607
Adelie;-0,5864923394699713;-0,17153495571669405;-0,732215256204952;-0,6299221619591603;-0,9600977603854758;0,9600977603854758
Adelie;-1,2382836217409934;-0,28096105635006097;-0,5756695457422402;-1,5771792448208704;1,041560600660607;-1,041560600660607
Adelie;-0,9123879806054823;0,7585868996669278;-1,1235795323617317;-0,7279142739793373;-0,9600977603854758;0,9600977603854758
Adelie;-0,8740473169424805;0,7038738493502453;-0,732215256204952;0,05602262218207799;-0,9600977603854758;0,9600977603854758
Adelie;-1,372475944561497;0,5944477487168764;-1,2018523875930875;-0,95656253535975;1,041560600660607;-1,041560600660607
Adelie;-1,487497935550501;0,2661694468167756;-0,3408509800481724;-0,989226572699809;1,041560600660607;-1,041560600660607
Adelie;-1,1424319625834902;0,430308597766827;-0,49739669051088425;-0,5972581246191013;-0,9600977603854758;0,9600977603854758
Adelie;-1,487497935550501;-0,1168219054000096;-0,9670338218990198;-0,6625861992992192;1,041560600660607;-1,041560600660607
Adelie;-0,4331296848179668;0,6491607990335609;0,12878615133996316;-0,27061775121851167;-0,9600977603854758;0,9600977603854758
Gentoo;0,44870557943106193;-2,2506308677506737;0,9115147036535224;0,38266299558266764;1,041560600660607;-1,041560600660607
Gentoo;1,1963485208595859;-0,5545263079334793;2,398698953049285;1,950536787905498;-0,9600977603854758;0,9600977603854758
Gentoo;0,9471342070500782;-1,7582134149005204;0,8332418484221665;0,3173349209025497;1,041560600660607;-1,041560600660607
Gentoo;1,1963485208595859;-1,1563698614170004;1,459424690273014;1,950536787905498;-0,9600977603854758;0,9600977603854758
Gentoo;0,7362605569035712;-1,5393612136337855;1,2246061245789461;1,5585683398247905;-0,9600977603854758;0,9600977603854758
Gentoo;0,5253869067570641;-2,086491716800622;0,8332418484221665;0,4479910702627856;1,041560600660607;-1,041560600660607
Gentoo;0,314513256610557;-1,484648163317102;0,9115147036535224;0,7746314436633753;1,041560600660607;-1,041560600660607
Gentoo;0,5637275704200659;-1,101656811100316;1,5376975455043698;1,2972560411043188;-0,9600977603854758;0,9600977603854758
Gentoo;-0,08806371185095624;-2,141204767117306;0,7549689931908106;0,2520068462224318;1,041560600660607;-1,041560600660607
Gentoo;0,5828979022515655;-1,0469437607836325;1,2246061245789461;1,2319279664242009;-0,9600977603854758;0,9600977603854758
Gentoo;-0,5481516758069708;-1,9770656161672553;1,1463332693475903;0,5786472196230215;1,041560600660607;-1,041560600660607
Gentoo;1,0046452025445796;-0,6639524085668462;1,302878979810302;1,7545525638651442;-0,9600977603854758;0,9600977603854758
Gentoo;0,3336835884420579;-1,9770656161672553;1,1463332693475903;0,5786472196230215;1,041560600660607;-1,041560600660607
Gentoo;0,8896232115555756;-1,484648163317102;1,0680604141162342;2,1465210119458518;-0,9600977603854758;0,9600977603854758
Gentoo;0,39119458393655926;-1,484648163317102;0,8332418484221665;-0,009305452498039945;1,041560600660607;-1,041560600660607
Gentoo;1,062156198039081;-0,882804609833582;1,381151835041658;2,1465210119458518;-0,9600977603854758;0,9600977603854758
Gentoo;-0,3372780256604637;-2,086491716800622;0,8332418484221665;-0,07463352717815788;1,041560600660607;-1,041560600660607
Gentoo;1,0429858662075813;-1,1563698614170004;1,6942432559670817;2,7344736840669133;-0,9600977603854758;0,9600977603854758
Gentoo;0,4678759112625628;-1,5393612136337855;0,7549689931908106;0,7746314436633753;1,041560600660607;-1,041560600660607
Gentoo;0,9471342070500782;-1,2110829117336839;1,7725161111984375;1,4932402651446726;-0,9600977603854758;0,9600977603854758
Gentoo;1,2346891845225876;-1,6487873142671525;1,459424690273014;1,950536787905498;-0,9600977603854758;0,9600977603854758
Gentoo;0,25700226111605573;-1,5393612136337855;1,2246061245789461;1,0359437423838471;1,041560600660607;-1,041560600660607
Gentoo;0,5253869067570641;-1,5393612136337855;1,0680604141162342;0,2520068462224318;1,041560600660607;-1,041560600660607
Gentoo;0,4870462430940623;-0,8280915595168976;1,2246061245789461;1,101271817063965;-0,9600977603854758;0,9600977603854758
Gentoo;-0,16474503917695846;-2,305343918067357;1,2246061245789461;1,0359437423838471;1,041560600660607;-1,041560600660607
Gentoo;0,44870557943106193;-1,2110829117336839;1,2246061245789461;1,166599891744083;-0,9600977603854758;0,9600977603854758
Gentoo;0,14198027012705172;-1,6487873142671525;1,302878979810302;-0,1399616018582758;-0,9600977603854758;0,9600977603854758
Gentoo;0,7746012205665717;-1,2657959620503674;1,2246061245789461;1,88520871322538;-0,9600977603854758;0,9600977603854758
Gentoo;0,8512825478925752;-1,6487873142671525;0,8332418484221665;0,5133191449429035;1,041560600660607;-1,041560600660607
Gentoo;1,1963485208595859;-1,101656811100316;1,6159704007357256;1,7545525638651442;-0,9600977603854758;0,9600977603854758
Gentoo;0,6787495614090685;-1,101656811100316;-0,26257812481681647;-0,18895765786836427;-0,9600977603854758;0,9600977603854758
Gentoo;-0,030552716356453565;0,10203029586672427;0,7549689931908106;0,6439752943031394;1,041560600660607;-1,041560600660607
Gentoo;0,25700226111605573;-1,5393612136337855;0,5984232827280987;1,101271817063965;1,041560600660607;-1,041560600660607
Gentoo;3,0367003766836453;-0,17153495571669405;2,398698953049285;2,4078333106663234;-0,9600977603854758;0,9600977603854758
Gentoo;1,0238155343760804;-1,3752220626837341;1,6159704007357256;1,2319279664242009;1,041560600660607;-1,041560600660607
Gentoo;0,8896232115555756;-0,5545263079334793;1,6159704007357256;1,5585683398247905;-0,9600977603854758;0,9600977603854758
Gentoo;-0,22225603467145977;-1,9770656161672553;1,0680604141162342;0,9706156677037291;1,041560600660607;-1,041560600660607
Gentoo;0,12280993829555084;-0,007395804766642669;1,5376975455043698;1,3625841157844367;-0,9600977603854758;0,9600977603854758
Gentoo;0,046128610969548636;-2,031778666483939;0,6766961379594546;0,18667877154231385;1,041560600660607;-1,041560600660607
Gentoo;0,9471342070500782;-0,882804609833582;0,6766961379594546;1,4932402651446726;-0,9600977603854758;0,9600977603854758
Gentoo;-0,20308570283995886;-1,9770656161672553;0,6766961379594546;-0,33594582589862965;1,041560600660607;-1,041560600660607
Gentoo;1,1196671935335836;-0,7186654588835306;2,0073346768925053;1,950536787905498;-0,9600977603854758;0,9600977603854758
Gentoo;0,29534292477905616;-1,9770656161672553;0,8332418484221665;0,12135069686219592;1,041560600660607;-1,041560600660607
Gentoo;1,1196671935335836;-1,2657959620503674;1,302878979810302;0,7093033689832573;-0,9600977603854758;0,9600977603854758
Gentoo;1,2922001800170888;-0,7733785092002141;1,7725161111984375;1,7545525638651442;-0,9600977603854758;0,9600977603854758
Gentoo;-0,030552716356453565;-1,8676395155338874;1,381151835041658;0,9052875930236112;1,041560600660607;-1,041560600660607
Gentoo;-0,030552716356453565;-1,8676395155338874;0,8332418484221665;-0,009305452498039945;1,041560600660607;-1,041560600660607
Gentoo;-0,030552716356453565;-0,7733785092002141;2,0073346768925053;1,5585683398247905;-0,9600977603854758;0,9600977603854758
Gentoo;-0,030552716356453565;-2,195917817433989;1,0680604141162342;1,166599891744083;1,041560600660607;-1,041560600660607
Gentoo;0,2761725929475566;0,10203029586672427;1,2246061245789461;1,4279121904645546;-0,9600977603854758;0,9600977603854758
Gentoo;0,544557238588565;0,10203029586672427;0,8332418484221665;0,8399595183434932;1,041560600660607;-1,041560600660607
Gentoo;0,9087935433870765;0,10203029586672427;1,6159704007357256;1,4279121904645546;-0,9600977603854758;0,9600977603854758
Gentoo;0,25700226111605573;-1,594074263950469;-0,26257812481681647;0,2520068462224318;1,041560600660607;-1,041560600660607
Gentoo;1,2155188526910867;-1,2657959620503674;-0,26257812481681647;1,0359437423838471;-0,9600977603854758;0,9600977603854758
Gentoo;0,5253869067570641;-1,594074263950469;-0,26257812481681647;0,9052875930236112;1,041560600660607;-1,041560600660607
Gentoo;0,23783192928455482;-1,0469437607836325;-0,26257812481681647;1,101271817063965;-0,9600977603854758;0,9600977603854758
Gentoo;0,007787947306546854;-1,8676395155338874;0,6766961379594546;0,12135069686219592;1,041560600660607;-1,041560600660607
Gentoo;0,3336835884420579;-1,2657959620503674;1,6159704007357256;1,0359437423838471;-0,9600977603854758;0,9600977603854758
Gentoo;-0,10723404368245577;-1,5393612136337855;0,6766961379594546;0,3173349209025497;1,041560600660607;-1,041560600660607
Gentoo;1,273029848185588;-1,101656811100316;1,9290618216611495;1,7545525638651442;-0,9600977603854758;0,9600977603854758
Gentoo;0,29534292477905616;-1,922352565850571;0,6766961379594546;-0,009305452498039945;1,041560600660607;-1,041560600660607
Gentoo;0,4678759112625628;-1,3205090123670506;1,6942432559670817;1,4279121904645546;-0,9600977603854758;0,9600977603854758
Gentoo;0,3720242521050597;-1,8676395155338874;1,1463332693475903;0,2520068462224318;1,041560600660607;-1,041560600660607
Gentoo;-0,030552716356453565;-0,882804609833582;2,476971808280641;1,88520871322538;-0,9600977603854758;0,9600977603854758
Gentoo;0,39119458393655926;0,10203029586672427;1,5376975455043698;0,6439752943031394;1,041560600660607;-1,041560600660607
Gentoo;1,158007857196584;-0,28096105635006097;-0,26257812481681647;1,950536787905498;-0,9600977603854758;0,9600977603854758
Gentoo;0,4678759112625628;-1,594074263950469;1,1463332693475903;-0,18895765786836427;-0,9600977603854758;0,9600977603854758
Gentoo;1,1004968617020827;-0,6092393582501637;-0,26257812481681647;2,081192937265734;-0,9600977603854758;0,9600977603854758
Gentoo;-0,049723048187954456;0,10203029586672427;1,6159704007357256;0,6439752943031394;1,041560600660607;-1,041560600660607
Gentoo;-0,030552716356453565;-1,2657959620503674;1,8507889664297934;1,7545525638651442;-0,9600977603854758;0,9600977603854758
Gentoo;0,7554308887350721;0,10203029586672427;1,302878979810302;0,7093033689832573;1,041560600660607;-1,041560600660607
Gentoo;0,5062165749255633;-0,9375176601502655;-0,26257812481681647;1,0359437423838471;-0,9600977603854758;0,9600977603854758
Gentoo;0,8512825478925752;-0,9375176601502655;1,6942432559670817;-0,18895765786836427;-0,9600977603854758;0,9600977603854758
Gentoo;0,5253869067570641;-1,3752220626837341;-0,26257812481681647;1,2972560411043188;1,041560600660607;-1,041560600660607
Gentoo;0,5062165749255633;0,10203029586672427;1,302878979810302;0,6439752943031394;1,041560600660607;-1,041560600660607
